shipping_key,shipping_type,delivery_days,order_status
96824,Standard,12,delivered
96825,Standard,11,delivered
96826,Standard,9,delivered
96827,Standard,25,delivered
96828,Standard,21,delivered
96829,Standard,24,delivered
96830,Standard,22,delivered
96831,Standard,21,delivered
96832,Standard,23,delivered
96833,Standard,56,delivered
96834,Standard,38,delivered
96835,Standard,27,delivered
96836,Express,37,delivered
96837,Standard,26,delivered
96838,Standard,7,delivered
96839,Standard,15,delivered
96840,Standard,32,delivered
96841,Standard,24,delivered
96842,Standard,33,delivered
96843,Standard,12,delivered
96844,Standard,23,delivered
96845,Standard,44,delivered
96846,Standard,23,delivered
96847,Standard,52,delivered
96848,Standard,18,delivered
96849,Standard,28,shipped
96850,Standard,12,delivered
96851,Standard,33,delivered
96852,Standard,40,delivered
96853,Standard,22,delivered
96854,Standard,25,delivered
96855,Standard,7,delivered
96856,Standard,24,delivered
96857,Standard,22,delivered
96858,Standard,22,delivered
96859,Standard,30,delivered
96860,Standard,16,delivered
96861,Standard,40,delivered
96862,Standard,19,delivered
96863,Standard,19,delivered
96864,Standard,13,delivered
96865,Standard,8,delivered
96866,Standard,34,delivered
96867,Standard,20,delivered
96868,Standard,19,delivered
96869,Standard,13,delivered
96870,Standard,23,delivered
96871,Standard,22,delivered
96872,Express,17,delivered
96873,Standard,36,delivered
96874,Standard,21,delivered
96875,Standard,15,delivered
96876,Standard,13,delivered
96877,Standard,26,delivered
96878,Standard,20,delivered
96879,Standard,26,delivered
96880,Standard,21,delivered
96881,Express,37,delivered
96882,Express,30,delivered
96883,Standard,24,delivered
96884,Standard,33,delivered
96885,Standard,20,delivered
96886,Standard,10,delivered
96887,Standard,21,delivered
96888,Standard,32,delivered
96889,Standard,23,shipped
96890,Standard,42,delivered
96891,Standard,21,delivered
96892,Standard,27,delivered
96893,Standard,28,delivered
96894,Standard,24,delivered
96895,Standard,25,delivered
96896,Standard,26,delivered
96897,Standard,41,delivered
96898,Standard,12,delivered
96899,Standard,27,delivered
96900,Standard,37,delivered
96901,Standard,28,delivered
96902,Standard,22,delivered
96903,Standard,40,delivered
96904,Standard,20,delivered
96905,Standard,16,delivered
96906,Standard,22,delivered
96907,Standard,22,delivered
96908,Standard,16,delivered
96909,Standard,25,shipped
96910,Standard,22,delivered
96911,Standard,29,delivered
96912,Standard,61,delivered
96913,Standard,27,delivered
96914,Standard,20,delivered
96915,Standard,28,delivered
96916,Standard,26,delivered
96917,Standard,24,delivered
96918,Standard,27,delivered
96919,Standard,14,delivered
96920,Express,25,delivered
96921,Express,28,delivered
96922,Standard,39,delivered
96923,Standard,25,delivered
96924,Standard,10,delivered
96925,Standard,17,delivered
96926,Standard,35,delivered
96927,Standard,26,delivered
96928,Standard,11,delivered
96929,Standard,23,delivered
96930,Standard,13,delivered
96931,Standard,25,delivered
96932,Standard,19,delivered
96933,Standard,40,delivered
96934,Standard,15,delivered
96935,Standard,30,delivered
96936,Standard,28,delivered
96937,Standard,22,delivered
96938,Standard,33,delivered
96939,Standard,26,delivered
96940,Standard,12,delivered
96941,Standard,21,delivered
96942,Standard,12,delivered
96943,Express,17,delivered
96944,Standard,20,delivered
96945,Standard,2,delivered
96946,Standard,20,delivered
96947,Standard,16,delivered
96948,Standard,32,delivered
96949,Standard,34,delivered
96950,Standard,34,delivered
96951,Standard,14,delivered
96952,Standard,28,delivered
96953,Standard,13,delivered
96954,Standard,24,delivered
96955,Standard,13,delivered
96956,Standard,21,delivered
96957,Standard,11,delivered
96958,Standard,30,delivered
96959,Standard,12,delivered
96960,Standard,26,delivered
96961,Standard,17,delivered
96962,Standard,33,delivered
96963,Standard,20,delivered
96964,Standard,23,delivered
96965,Standard,36,delivered
96966,Standard,15,delivered
96967,Standard,25,delivered
96968,Standard,29,delivered
96969,Standard,33,delivered
96970,Standard,18,delivered
96971,Standard,27,delivered
96972,Express,5,delivered
96973,Standard,26,delivered
96974,Express,28,delivered
96975,Standard,20,delivered
96976,Standard,22,delivered
96977,Standard,21,delivered
96978,Standard,13,delivered
96979,Standard,33,delivered
96980,Standard,22,delivered
96981,Standard,18,delivered
96982,Standard,37,delivered
96983,Express,21,delivered
96984,Standard,26,delivered
96985,Standard,31,delivered
96986,Standard,20,delivered
96987,Express,26,delivered
96988,Standard,23,delivered
96989,Standard,24,delivered
96990,Standard,21,delivered
96991,Standard,21,delivered
96992,Standard,23,delivered
96993,Standard,33,delivered
96994,Standard,28,delivered
96995,Standard,9,delivered
96996,Standard,24,delivered
96997,Standard,24,canceled
96998,Standard,27,delivered
96999,Standard,25,delivered
97000,Standard,28,invoiced
97001,Standard,41,delivered
97002,Standard,19,delivered
97003,Standard,19,delivered
97004,Standard,9,delivered
97005,Standard,19,delivered
97006,Standard,28,delivered
97007,Standard,26,delivered
97008,Standard,38,delivered
97009,Standard,17,delivered
97010,Standard,29,delivered
97011,Standard,16,delivered
97012,Standard,27,delivered
97013,Standard,14,delivered
97014,Standard,31,delivered
97015,Standard,9,delivered
97016,Standard,45,delivered
97017,Standard,19,delivered
97018,Standard,19,delivered
97019,Standard,26,delivered
97020,Standard,19,delivered
97021,Standard,18,delivered
97022,Standard,31,delivered
97023,Standard,20,delivered
97024,Standard,23,delivered
97025,Standard,22,delivered
97026,Standard,22,delivered
97027,Standard,21,delivered
97028,Standard,42,delivered
97029,Standard,20,delivered
97030,Standard,26,delivered
97031,Standard,24,delivered
97032,Standard,21,delivered
97033,Standard,28,delivered
97034,Standard,31,delivered
97035,Standard,18,delivered
97036,Standard,28,delivered
97037,Standard,21,delivered
97038,Standard,24,delivered
97039,Standard,17,delivered
97040,Standard,7,delivered
97041,Standard,17,delivered
97042,Express,8,delivered
97043,Standard,17,delivered
97044,Standard,27,delivered
97045,Standard,19,delivered
97046,Standard,16,delivered
97047,Standard,24,delivered
97048,Standard,35,delivered
97049,Standard,38,delivered
97050,Standard,29,delivered
97051,Standard,9,delivered
97052,Standard,22,delivered
97053,Standard,21,delivered
97054,Standard,16,delivered
97055,Standard,19,delivered
97056,Standard,28,delivered
97057,Standard,22,delivered
97058,Standard,28,delivered
97059,Standard,23,delivered
97060,Standard,13,delivered
97061,Standard,7,delivered
97062,Standard,33,delivered
97063,Standard,34,delivered
97064,Standard,25,delivered
97065,Standard,25,delivered
97066,Express,40,delivered
97067,Standard,25,delivered
97068,Standard,24,delivered
97069,Standard,19,delivered
97070,Standard,37,delivered
97071,Standard,38,delivered
97072,Standard,11,delivered
97073,Standard,24,delivered
97074,Standard,24,delivered
97075,Standard,18,shipped
97076,Standard,16,delivered
97077,Standard,19,delivered
97078,Standard,6,delivered
97079,Standard,36,delivered
97080,Standard,23,delivered
97081,Standard,18,delivered
97082,Standard,27,delivered
97083,Standard,27,delivered
97084,Standard,22,delivered
97085,Standard,14,delivered
97086,Standard,24,delivered
97087,Standard,14,delivered
97088,Standard,20,delivered
97089,Standard,11,delivered
97090,Standard,16,delivered
97091,Standard,21,delivered
97092,Standard,25,delivered
97093,Standard,33,delivered
97094,Express,30,delivered
97095,Standard,21,delivered
97096,Standard,24,delivered
97097,Standard,28,delivered
97098,Standard,9,delivered
97099,Standard,28,delivered
97100,Standard,22,delivered
97101,Standard,26,canceled
97102,Standard,18,delivered
97103,Standard,20,delivered
97104,Standard,10,delivered
97105,Standard,21,delivered
97106,Standard,43,delivered
97107,Standard,9,delivered
97108,Standard,37,delivered
97109,Standard,22,delivered
97110,Standard,11,delivered
97111,Standard,24,delivered
97112,Standard,4,delivered
97113,Standard,23,delivered
97114,Standard,35,delivered
97115,Standard,35,delivered
97116,Standard,19,processing
97117,Standard,24,delivered
97118,Standard,19,delivered
97119,Standard,29,delivered
97120,Standard,21,delivered
97121,Standard,18,delivered
97122,Standard,26,delivered
97123,Standard,20,delivered
97124,Standard,17,delivered
97125,Standard,32,delivered
97126,Standard,33,delivered
97127,Standard,33,delivered
97128,Standard,9,delivered
97129,Standard,25,delivered
97130,Standard,19,delivered
97131,Standard,25,delivered
97132,Standard,23,delivered
97133,Standard,24,delivered
97134,Standard,30,delivered
97135,Standard,32,delivered
97136,Standard,13,delivered
97137,Standard,28,delivered
97138,Standard,12,delivered
97139,Standard,17,delivered
97140,Standard,36,delivered
97141,Standard,26,delivered
97142,Standard,33,delivered
97143,Standard,24,delivered
97144,Standard,26,processing
97145,Standard,12,delivered
97146,Standard,29,delivered
97147,Standard,23,delivered
97148,Standard,33,delivered
97149,Standard,26,delivered
97150,Standard,26,delivered
97151,Standard,11,delivered
97152,Standard,15,delivered
97153,Standard,22,delivered
97154,Standard,27,delivered
97155,Express,11,delivered
97156,Standard,33,delivered
97157,Standard,20,delivered
97158,Standard,18,delivered
97159,Standard,21,delivered
97160,Standard,15,unavailable
97161,Standard,12,delivered
97162,Standard,17,delivered
97163,Standard,29,delivered
97164,Standard,21,delivered
97165,Standard,33,delivered
97166,Standard,23,shipped
97167,Standard,18,delivered
97168,Standard,26,delivered
97169,Standard,17,delivered
97170,Standard,35,delivered
97171,Standard,24,delivered
97172,Standard,26,delivered
97173,Standard,18,delivered
97174,Standard,32,delivered
97175,Standard,24,delivered
97176,Express,18,delivered
97177,Standard,22,delivered
97178,Standard,30,delivered
97179,Standard,24,delivered
97180,Standard,33,delivered
97181,Standard,21,delivered
97182,Standard,16,delivered
97183,Standard,28,delivered
97184,Standard,31,delivered
97185,Standard,21,delivered
97186,Standard,26,delivered
97187,Standard,14,delivered
97188,Standard,35,delivered
97189,Standard,18,delivered
97190,Standard,22,delivered
97191,Standard,27,delivered
97192,Standard,28,delivered
97193,Standard,10,delivered
97194,Standard,40,delivered
97195,Standard,23,delivered
97196,Standard,21,delivered
97197,Standard,17,delivered
97198,Standard,13,delivered
97199,Standard,29,delivered
97200,Standard,25,delivered
97201,Standard,26,delivered
97202,Standard,39,delivered
97203,Express,23,delivered
97204,Standard,12,delivered
97205,Standard,22,delivered
97206,Standard,17,delivered
97207,Standard,19,delivered
97208,Express,25,canceled
97209,Standard,25,delivered
97210,Standard,17,delivered
97211,Standard,20,delivered
97212,Standard,5,delivered
97213,Standard,24,delivered
97214,Standard,14,delivered
97215,Standard,34,delivered
97216,Standard,31,delivered
97217,Standard,19,delivered
97218,Standard,21,delivered
97219,Standard,9,delivered
97220,Standard,28,delivered
97221,Standard,21,delivered
97222,Standard,24,delivered
97223,Standard,28,delivered
97224,Standard,19,delivered
97225,Standard,21,delivered
97226,Standard,21,delivered
97227,Standard,19,delivered
97228,Standard,48,delivered
97229,Standard,30,delivered
97230,Standard,35,delivered
97231,Standard,33,delivered
97232,Express,28,delivered
97233,Standard,17,delivered
97234,Standard,18,delivered
97235,Standard,5,delivered
97236,Standard,22,delivered
97237,Standard,26,delivered
97238,Standard,24,delivered
97239,Standard,14,delivered
97240,Standard,35,delivered
97241,Standard,11,delivered
97242,Standard,40,delivered
97243,Standard,30,delivered
97244,Standard,21,delivered
97245,Standard,23,delivered
97246,Standard,11,delivered
97247,Standard,22,delivered
97248,Standard,21,delivered
97249,Standard,21,delivered
97250,Express,22,delivered
97251,Standard,36,delivered
97252,Standard,17,delivered
97253,Standard,9,delivered
97254,Standard,21,delivered
97255,Standard,27,delivered
97256,Standard,32,shipped
97257,Standard,33,delivered
97258,Standard,24,delivered
97259,Standard,18,delivered
97260,Standard,22,delivered
97261,Standard,21,delivered
97262,Standard,18,invoiced
97263,Standard,10,delivered
97264,Standard,12,delivered
97265,Standard,26,delivered
97266,Standard,27,delivered
97267,Standard,29,delivered
97268,Standard,20,delivered
97269,Standard,11,delivered
97270,Standard,22,delivered
97271,Standard,34,delivered
97272,Standard,21,delivered
97273,Standard,14,delivered
97274,Standard,34,delivered
97275,Standard,35,delivered
97276,Standard,21,delivered
97277,Standard,14,delivered
97278,Standard,23,delivered
97279,Standard,29,delivered
97280,Standard,27,delivered
97281,Standard,15,delivered
97282,Standard,52,delivered
97283,Standard,30,delivered
97284,Standard,13,delivered
97285,Standard,29,delivered
97286,Standard,27,delivered
97287,Standard,19,delivered
97288,Standard,50,delivered
97289,Standard,30,delivered
97290,Standard,31,delivered
97291,Standard,23,delivered
97292,Standard,17,delivered
97293,Standard,30,delivered
97294,Standard,21,delivered
97295,Standard,32,delivered
97296,Standard,26,canceled
97297,Standard,30,delivered
97298,Standard,26,delivered
97299,Standard,16,delivered
97300,Standard,28,delivered
97301,Standard,14,delivered
97302,Standard,17,delivered
97303,Standard,34,delivered
97304,Standard,29,shipped
97305,Standard,22,delivered
97306,Standard,20,delivered
97307,Standard,26,delivered
97308,Standard,25,delivered
97309,Standard,27,delivered
97310,Standard,37,delivered
97311,Standard,15,delivered
97312,Standard,9,delivered
97313,Standard,21,delivered
97314,Standard,33,delivered
97315,Standard,18,delivered
97316,Standard,28,delivered
97317,Standard,47,processing
97318,Standard,21,delivered
97319,Standard,26,delivered
97320,Standard,16,delivered
97321,Standard,15,delivered
97322,Standard,42,delivered
97323,Standard,24,delivered
97324,Standard,14,delivered
97325,Standard,13,delivered
97326,Standard,26,delivered
97327,Express,32,delivered
97328,Standard,12,delivered
97329,Standard,36,delivered
97330,Standard,45,delivered
97331,Standard,27,delivered
97332,Standard,33,delivered
97333,Standard,9,delivered
97334,Standard,21,delivered
97335,Standard,30,delivered
97336,Standard,28,unavailable
97337,Standard,22,delivered
97338,Standard,30,delivered
97339,Standard,21,delivered
97340,Standard,9,delivered
97341,Standard,32,delivered
97342,Standard,26,delivered
97343,Standard,14,delivered
97344,Standard,30,delivered
97345,Standard,17,delivered
97346,Standard,35,delivered
97347,Standard,12,delivered
97348,Standard,12,delivered
97349,Standard,55,delivered
97350,Standard,28,delivered
97351,Standard,21,delivered
97352,Standard,24,delivered
97353,Standard,21,delivered
97354,Standard,37,delivered
97355,Standard,28,delivered
97356,Standard,19,delivered
97357,Standard,26,delivered
97358,Standard,24,delivered
97359,Standard,19,delivered
97360,Standard,33,delivered
97361,Standard,49,delivered
97362,Standard,26,delivered
97363,Standard,21,delivered
97364,Standard,27,delivered
97365,Standard,26,delivered
97366,Standard,16,delivered
97367,Standard,20,delivered
97368,Standard,23,delivered
97369,Standard,26,delivered
97370,Standard,15,delivered
97371,Standard,13,delivered
97372,Standard,14,delivered
97373,Standard,4,delivered
97374,Standard,38,delivered
97375,Standard,38,delivered
97376,Standard,25,delivered
97377,Standard,30,delivered
97378,Standard,28,delivered
97379,Standard,25,delivered
97380,Standard,32,shipped
97381,Standard,26,delivered
97382,Standard,20,delivered
97383,Standard,36,delivered
97384,Standard,20,delivered
97385,Standard,17,delivered
97386,Standard,21,delivered
97387,Standard,20,delivered
97388,Standard,26,delivered
97389,Standard,29,delivered
97390,Standard,16,delivered
97391,Standard,34,delivered
97392,Standard,20,delivered
97393,Standard,21,delivered
97394,Standard,24,delivered
97395,Standard,15,delivered
97396,Standard,21,delivered
97397,Standard,14,delivered
97398,Standard,27,delivered
97399,Standard,20,delivered
97400,Standard,26,delivered
97401,Standard,23,processing
97402,Standard,27,delivered
97403,Standard,34,delivered
97404,Standard,7,delivered
97405,Standard,21,delivered
97406,Standard,22,delivered
97407,Standard,25,delivered
97408,Standard,21,delivered
97409,Standard,15,delivered
97410,Standard,25,shipped
97411,Standard,26,delivered
97412,Standard,25,delivered
97413,Standard,14,delivered
97414,Standard,17,delivered
97415,Standard,16,delivered
97416,Standard,16,delivered
97417,Standard,25,delivered
97418,Standard,38,delivered
97419,Standard,22,delivered
97420,Standard,27,delivered
97421,Standard,9,delivered
97422,Standard,28,delivered
97423,Standard,12,delivered
97424,Standard,21,delivered
97425,Standard,29,delivered
97426,Standard,20,delivered
97427,Standard,33,delivered
97428,Standard,22,delivered
97429,Standard,28,delivered
97430,Standard,14,delivered
97431,Standard,41,delivered
97432,Standard,24,delivered
97433,Express,28,delivered
97434,Standard,47,delivered
97435,Standard,24,delivered
97436,Standard,15,delivered
97437,Standard,16,canceled
97438,Standard,28,delivered
97439,Standard,32,delivered
97440,Standard,17,delivered
97441,Standard,24,delivered
97442,Standard,22,delivered
97443,Standard,22,delivered
97444,Standard,30,delivered
97445,Standard,26,delivered
97446,Standard,9,delivered
97447,Standard,26,delivered
97448,Standard,26,delivered
97449,Standard,19,delivered
97450,Standard,27,delivered
97451,Express,15,delivered
97452,Standard,7,delivered
97453,Standard,26,delivered
97454,Standard,27,delivered
97455,Standard,20,delivered
97456,Standard,28,delivered
97457,Standard,20,delivered
97458,Standard,32,delivered
97459,Standard,43,delivered
97460,Standard,13,unavailable
97461,Standard,13,delivered
97462,Standard,34,delivered
97463,Standard,29,delivered
97464,Standard,13,canceled
97465,Standard,26,delivered
97466,Standard,19,delivered
97467,Standard,9,delivered
97468,Standard,9,delivered
97469,Standard,19,delivered
97470,Standard,20,delivered
97471,Standard,30,delivered
97472,Standard,27,delivered
97473,Standard,38,delivered
97474,Standard,15,delivered
97475,Standard,9,delivered
97476,Standard,35,delivered
97477,Standard,23,delivered
97478,Standard,29,delivered
97479,Standard,21,delivered
97480,Standard,22,delivered
97481,Standard,13,delivered
97482,Standard,22,delivered
97483,Standard,21,delivered
97484,Standard,22,delivered
97485,Standard,21,delivered
97486,Standard,20,delivered
97487,Standard,22,delivered
97488,Standard,30,delivered
97489,Standard,14,delivered
97490,Standard,32,delivered
97491,Standard,34,delivered
97492,Standard,18,delivered
97493,Standard,22,delivered
97494,Standard,14,delivered
97495,Standard,13,delivered
97496,Standard,22,delivered
97497,Standard,43,delivered
97498,Standard,22,delivered
97499,Standard,23,delivered
97500,Standard,20,unavailable
97501,Standard,22,delivered
97502,Standard,23,delivered
97503,Standard,20,delivered
97504,Standard,23,delivered
97505,Standard,30,delivered
97506,Standard,33,delivered
97507,Standard,15,delivered
97508,Standard,21,delivered
97509,Standard,22,delivered
97510,Standard,14,delivered
97511,Standard,24,delivered
97512,Standard,21,delivered
97513,Standard,28,delivered
97514,Standard,42,delivered
97515,Standard,25,delivered
97516,Standard,16,delivered
97517,Standard,45,delivered
97518,Standard,27,delivered
97519,Standard,37,delivered
97520,Standard,24,delivered
97521,Standard,18,delivered
97522,Standard,25,delivered
97523,Standard,26,unavailable
97524,Standard,25,delivered
97525,Standard,22,delivered
97526,Standard,23,delivered
97527,Standard,24,delivered
97528,Standard,22,delivered
97529,Standard,18,delivered
97530,Standard,54,delivered
97531,Standard,36,delivered
97532,Standard,20,delivered
97533,Standard,29,delivered
97534,Standard,34,delivered
97535,Standard,25,delivered
97536,Standard,25,delivered
97537,Standard,21,delivered
97538,Standard,26,delivered
97539,Standard,42,delivered
97540,Standard,17,delivered
97541,Standard,9,delivered
97542,Standard,32,delivered
97543,Standard,28,delivered
97544,Standard,16,delivered
97545,Standard,24,delivered
97546,Standard,28,delivered
97547,Standard,25,delivered
97548,Standard,28,delivered
97549,Standard,46,delivered
97550,Standard,12,delivered
97551,Standard,17,delivered
97552,Standard,7,delivered
97553,Standard,21,delivered
97554,Standard,29,delivered
97555,Standard,25,delivered
97556,Standard,13,delivered
97557,Standard,16,delivered
97558,Express,24,delivered
97559,Standard,22,delivered
97560,Standard,38,delivered
97561,Standard,26,canceled
97562,Standard,19,delivered
97563,Standard,20,delivered
97564,Standard,22,delivered
97565,Standard,22,delivered
97566,Standard,14,delivered
97567,Standard,31,delivered
97568,Express,20,delivered
97569,Standard,19,delivered
97570,Standard,24,delivered
97571,Standard,29,delivered
97572,Standard,28,delivered
97573,Standard,36,delivered
97574,Standard,26,delivered
97575,Standard,22,delivered
97576,Standard,18,delivered
97577,Standard,18,delivered
97578,Standard,19,delivered
97579,Express,41,delivered
97580,Standard,38,delivered
97581,Standard,24,delivered
97582,Standard,29,delivered
97583,Standard,21,delivered
97584,Standard,19,delivered
97585,Standard,29,delivered
97586,Standard,35,shipped
97587,Standard,10,delivered
97588,Standard,15,delivered
97589,Standard,3,delivered
97590,Standard,33,delivered
97591,Standard,21,delivered
97592,Standard,19,delivered
97593,Standard,14,delivered
97594,Standard,18,delivered
97595,Standard,23,delivered
97596,Standard,25,delivered
97597,Standard,9,delivered
97598,Standard,13,delivered
97599,Standard,13,delivered
97600,Express,14,delivered
97601,Standard,19,delivered
97602,Standard,25,delivered
97603,Standard,17,delivered
97604,Standard,26,delivered
97605,Standard,53,delivered
97606,Standard,23,delivered
97607,Standard,13,delivered
97608,Express,20,delivered
97609,Standard,25,shipped
97610,Standard,15,delivered
97611,Standard,26,delivered
97612,Standard,25,delivered
97613,Standard,26,delivered
97614,Standard,20,delivered
97615,Standard,24,delivered
97616,Standard,25,delivered
97617,Standard,15,delivered
97618,Standard,32,delivered
97619,Standard,9,delivered
97620,Standard,26,delivered
97621,Standard,36,delivered
97622,Standard,13,shipped
97623,Standard,28,delivered
97624,Standard,11,delivered
97625,Standard,28,delivered
97626,Standard,24,delivered
97627,Standard,13,delivered
97628,Standard,22,delivered
97629,Standard,28,delivered
97630,Standard,11,delivered
97631,Standard,22,delivered
97632,Standard,27,delivered
97633,Standard,25,delivered
97634,Standard,20,delivered
97635,Standard,38,delivered
97636,Standard,15,delivered
97637,Standard,28,delivered
97638,Standard,21,delivered
97639,Standard,20,delivered
97640,Standard,18,delivered
97641,Standard,16,delivered
97642,Standard,16,delivered
97643,Standard,24,delivered
97644,Express,46,delivered
97645,Standard,35,delivered
97646,Standard,32,delivered
97647,Standard,30,delivered
97648,Standard,17,delivered
97649,Standard,23,delivered
97650,Standard,28,delivered
97651,Express,12,delivered
97652,Standard,12,unavailable
97653,Standard,34,delivered
97654,Standard,12,delivered
97655,Standard,22,delivered
97656,Standard,32,delivered
97657,Express,10,delivered
97658,Express,13,delivered
97659,Express,20,delivered
97660,Express,32,delivered
97661,Express,26,delivered
97662,Standard,33,delivered
97663,Standard,16,delivered
97664,Standard,20,delivered
97665,Standard,58,delivered
97666,Standard,13,delivered
97667,Standard,43,processing
97668,Standard,19,delivered
97669,Standard,24,delivered
97670,Standard,20,delivered
97671,Standard,31,delivered
97672,Standard,15,delivered
97673,Standard,19,delivered
97674,Standard,35,delivered
97675,Standard,17,delivered
97676,Standard,33,delivered
97677,Standard,56,delivered
97678,Standard,21,delivered
97679,Standard,30,delivered
97680,Standard,14,delivered
97681,Standard,43,delivered
97682,Standard,30,delivered
97683,Standard,27,delivered
97684,Standard,12,delivered
97685,Standard,17,delivered
97686,Standard,23,delivered
97687,Express,6,delivered
97688,Standard,34,delivered
97689,Standard,23,delivered
97690,Standard,26,delivered
97691,Standard,27,delivered
97692,Standard,22,delivered
97693,Standard,15,delivered
97694,Standard,38,delivered
97695,Standard,24,delivered
97696,Standard,22,delivered
97697,Standard,22,canceled
97698,Standard,13,delivered
97699,Express,14,delivered
97700,Standard,25,delivered
97701,Standard,25,delivered
97702,Standard,19,delivered
97703,Standard,25,delivered
97704,Standard,25,delivered
97705,Standard,31,delivered
97706,Standard,5,delivered
97707,Express,24,delivered
97708,Express,36,delivered
97709,Standard,25,delivered
97710,Standard,30,delivered
97711,Express,29,delivered
97712,Standard,14,delivered
97713,Standard,25,delivered
97714,Standard,27,delivered
97715,Standard,19,delivered
97716,Express,17,delivered
97717,Standard,17,delivered
97718,Standard,31,delivered
97719,Standard,2,delivered
97720,Standard,26,delivered
97721,Standard,17,delivered
97722,Express,34,delivered
97723,Standard,13,delivered
97724,Standard,21,delivered
97725,Standard,25,delivered
97726,Standard,29,delivered
97727,Standard,11,delivered
97728,Standard,27,delivered
97729,Standard,23,delivered
97730,Standard,11,delivered
97731,Standard,16,delivered
97732,Standard,26,delivered
97733,Standard,21,delivered
97734,Standard,28,delivered
97735,Standard,23,delivered
97736,Standard,33,delivered
97737,Standard,66,delivered
97738,Standard,22,delivered
97739,Express,20,delivered
97740,Express,36,delivered
97741,Standard,27,delivered
97742,Standard,26,delivered
97743,Standard,17,delivered
97744,Standard,27,delivered
97745,Standard,33,delivered
97746,Standard,21,delivered
97747,Standard,18,delivered
97748,Standard,41,delivered
97749,Standard,26,delivered
97750,Standard,24,delivered
97751,Standard,21,delivered
97752,Standard,19,delivered
97753,Standard,16,delivered
97754,Standard,32,delivered
97755,Standard,21,delivered
97756,Standard,26,delivered
97757,Standard,17,delivered
97758,Standard,20,delivered
97759,Standard,24,delivered
97760,Standard,28,delivered
97761,Standard,18,delivered
97762,Standard,18,delivered
97763,Standard,26,delivered
97764,Standard,9,delivered
97765,Standard,20,delivered
97766,Standard,46,delivered
97767,Standard,25,delivered
97768,Standard,20,delivered
97769,Standard,25,delivered
97770,Standard,19,delivered
97771,Standard,25,delivered
97772,Standard,30,delivered
97773,Standard,33,delivered
97774,Standard,11,delivered
97775,Standard,17,delivered
97776,Standard,17,delivered
97777,Standard,10,delivered
97778,Standard,11,delivered
97779,Standard,16,delivered
97780,Express,20,delivered
97781,Standard,13,delivered
97782,Standard,29,delivered
97783,Standard,16,delivered
97784,Standard,23,delivered
97785,Standard,23,delivered
97786,Standard,33,delivered
97787,Standard,9,delivered
97788,Standard,27,delivered
97789,Standard,19,delivered
97790,Standard,12,delivered
97791,Standard,20,delivered
97792,Standard,31,delivered
97793,Standard,25,delivered
97794,Standard,28,delivered
97795,Standard,9,delivered
97796,Standard,23,delivered
97797,Standard,31,delivered
97798,Standard,24,delivered
97799,Standard,21,delivered
97800,Standard,23,delivered
97801,Standard,25,delivered
97802,Standard,19,delivered
97803,Standard,34,delivered
97804,Standard,22,delivered
97805,Standard,46,delivered
97806,Standard,28,delivered
97807,Standard,16,delivered
97808,Standard,17,delivered
97809,Standard,22,delivered
97810,Standard,43,delivered
97811,Standard,24,delivered
97812,Standard,19,delivered
97813,Standard,27,delivered
97814,Standard,14,delivered
97815,Standard,15,delivered
97816,Standard,16,delivered
97817,Standard,32,delivered
97818,Standard,16,delivered
97819,Standard,21,delivered
97820,Standard,16,delivered
97821,Standard,38,delivered
97822,Standard,16,delivered
97823,Standard,24,delivered
97824,Standard,57,delivered
97825,Standard,28,delivered
97826,Standard,24,delivered
97827,Standard,17,delivered
97828,Standard,22,delivered
97829,Standard,21,delivered
97830,Standard,35,delivered
97831,Standard,40,delivered
97832,Standard,20,delivered
97833,Standard,20,delivered
97834,Standard,19,delivered
97835,Standard,20,delivered
97836,Standard,4,delivered
97837,Standard,23,delivered
97838,Standard,23,delivered
97839,Standard,24,delivered
97840,Standard,24,delivered
97841,Standard,20,delivered
97842,Standard,24,delivered
97843,Standard,24,delivered
97844,Standard,13,delivered
97845,Standard,25,delivered
97846,Standard,14,delivered
97847,Standard,14,delivered
97848,Standard,13,delivered
97849,Express,16,delivered
97850,Express,19,delivered
97851,Standard,21,delivered
97852,Standard,26,delivered
97853,Standard,11,delivered
97854,Standard,15,delivered
97855,Standard,15,delivered
97856,Standard,18,delivered
97857,Standard,21,delivered
97858,Standard,15,delivered
97859,Standard,19,delivered
97860,Standard,22,delivered
97861,Standard,17,delivered
97862,Standard,26,delivered
97863,Standard,47,delivered
97864,Standard,37,delivered
97865,Standard,24,delivered
97866,Standard,26,delivered
97867,Standard,27,delivered
97868,Standard,24,delivered
97869,Express,26,delivered
97870,Standard,23,delivered
97871,Standard,28,delivered
97872,Standard,13,delivered
97873,Standard,21,delivered
97874,Standard,29,delivered
97875,Standard,15,delivered
97876,Standard,42,delivered
97877,Standard,16,delivered
97878,Standard,15,delivered
97879,Standard,38,delivered
97880,Standard,16,delivered
97881,Express,21,delivered
97882,Standard,22,delivered
97883,Standard,17,delivered
97884,Standard,28,delivered
97885,Standard,25,delivered
97886,Standard,25,delivered
97887,Standard,14,delivered
97888,Express,24,delivered
97889,Standard,28,delivered
97890,Standard,11,delivered
97891,Standard,21,delivered
97892,Standard,51,delivered
97893,Standard,10,delivered
97894,Standard,24,delivered
97895,Standard,23,delivered
97896,Standard,22,delivered
97897,Standard,21,delivered
97898,Standard,27,delivered
97899,Standard,20,delivered
97900,Standard,39,delivered
97901,Express,24,delivered
