category_key,seasonal_flag,product_category,parent_category
23542,1,furniture_decor,Furniture
23543,0,sports_leisure,Sports
23544,0,computers_accessories,Computers
23545,1,fashion_shoes,Fashion
23546,1,cool_stuff,Cool_Stuff
23547,0,computers_accessories,Computers
23548,0,telephony,Telephony
23549,1,auto,Auto
23550,1,bed_bath_table,Bed
23551,0,sports_leisure,Sports
23552,0,housewares,Housewares
23553,1,pet_shop,Pet
23554,0,furniture_decor,Furniture
23555,1,auto,Auto
23556,0,telephony,Telephony
23557,1,telephony,Telephony
23558,0,fashion_bags_accessories,Fashion
23559,1,housewares,Housewares
23560,1,auto,Auto
23561,0,consoles_games,Consoles
23562,0,baby,Baby
23563,0,garden_tools,Garden
23564,1,perfumery,Perfumery
23565,0,furniture_living_room,Furniture
23566,0,housewares,Housewares
23567,0,home_confort,Home
23568,0,health_beauty,Health
23569,1,baby,Baby
23570,0,watches_gifts,Watches
23571,0,furniture_decor,Furniture
23572,1,not found,Bed
23573,0,computers_accessories,Computers
23574,0,computers_accessories,Computers
23575,1,construction_tools_construction,Construction
23576,1,luggage_accessories,Luggage
23577,1,furniture_living_room,Furniture
23578,0,health_beauty,Health
23579,1,baby,Baby
23580,0,construction_tools_construction,Construction
23581,1,market_place,Market_Place
23582,0,health_beauty,Health
23583,0,auto,Auto
23584,1,cool_stuff,Cool_Stuff
23585,1,musical_instruments,Musical
23586,0,furniture_decor,Furniture
23587,0,sports_leisure,Sports
23588,0,furniture_decor,Furniture
23589,0,furniture_decor,Furniture
23590,1,cool_stuff,Cool_Stuff
23591,1,sports_leisure,Sports
23592,1,watches_gifts,Watches
23593,1,garden_tools,Garden
23594,0,computers_accessories,Computers
23595,1,garden_tools,Garden
23596,1,furniture_decor,Furniture
23597,1,health_beauty,Health
23598,1,sports_leisure,Sports
23599,0,not found,Bed
23600,1,food,Food
23601,1,bed_bath_table,Bed
23602,1,watches_gifts,Watches
23603,0,health_beauty,Health
23604,0,toys,Toys
23605,0,furniture_decor,Furniture
23606,1,electronics,Electronics
23607,1,musical_instruments,Musical
23608,1,housewares,Housewares
23609,0,cool_stuff,Cool_Stuff
23610,1,fixed_telephony,Fixed_Telephony
23611,1,air_conditioning,Air_Conditioning
23612,1,telephony,Telephony
23613,0,not found,Bed
23614,0,furniture_decor,Furniture
23615,1,sports_leisure,Sports
23616,0,furniture_decor,Furniture
23617,1,home_confort,Home
23618,1,telephony,Telephony
23619,1,office_furniture,Office
23620,0,fashion_bags_accessories,Fashion
23621,0,toys,Toys
23622,0,furniture_decor,Furniture
23623,0,auto,Auto
23624,1,watches_gifts,Watches
23625,1,computers_accessories,Computers
23626,1,toys,Toys
23627,1,housewares,Housewares
23628,1,bed_bath_table,Bed
23629,0,drinks,Drinks
23630,1,consoles_games,Consoles
23631,1,sports_leisure,Sports
23632,1,kitchen_dining_laundry_garden_furniture,Kitchen
23633,0,toys,Toys
23634,0,housewares,Housewares
23635,0,furniture_decor,Furniture
23636,0,watches_gifts,Watches
23637,0,perfumery,Perfumery
23638,0,furniture_decor,Furniture
23639,0,furniture_decor,Furniture
23640,1,auto,Auto
23641,0,fashion_bags_accessories,Fashion
23642,0,furniture_decor,Furniture
23643,1,home_appliances,Home
23644,0,electronics,Electronics
23645,0,books_technical,Books
23646,1,cool_stuff,Cool_Stuff
23647,0,health_beauty,Health
23648,0,diapers_and_hygiene,Diapers
23649,0,furniture_decor,Furniture
23650,0,furniture_decor,Furniture
23651,1,furniture_decor,Furniture
23652,1,bed_bath_table,Bed
23653,1,construction_tools_construction,Construction
23654,0,furniture_decor,Furniture
23655,1,computers_accessories,Computers
23656,1,stationery,Stationery
23657,1,home_construction,Home
23658,1,health_beauty,Health
23659,1,cool_stuff,Cool_Stuff
23660,1,pet_shop,Pet
23661,0,furniture_decor,Furniture
23662,0,furniture_decor,Furniture
23663,1,auto,Auto
23664,1,garden_tools,Garden
23665,1,bed_bath_table,Bed
23666,1,telephony,Telephony
23667,0,office_furniture,Office
23668,1,housewares,Housewares
23669,1,housewares,Housewares
23670,1,bed_bath_table,Bed
23671,1,home_construction,Home
23672,0,construction_tools_construction,Construction
23673,1,auto,Auto
23674,0,toys,Toys
23675,1,furniture_decor,Furniture
23676,1,bed_bath_table,Bed
23677,1,auto,Auto
23678,1,consoles_games,Consoles
23679,0,sports_leisure,Sports
23680,0,toys,Toys
23681,0,construction_tools_safety,Construction
23682,0,furniture_living_room,Furniture
23683,0,telephony,Telephony
23684,1,bed_bath_table,Bed
23685,0,health_beauty,Health
23686,1,housewares,Housewares
23687,1,furniture_decor,Furniture
23688,0,bed_bath_table,Bed
23689,0,toys,Toys
23690,0,pet_shop,Pet
23691,1,watches_gifts,Watches
23692,0,electronics,Electronics
23693,0,housewares,Housewares
23694,0,electronics,Electronics
23695,1,signaling_and_security,Signaling
23696,0,auto,Auto
23697,0,sports_leisure,Sports
23698,1,furniture_decor,Furniture
23699,0,sports_leisure,Sports
23700,0,computers_accessories,Computers
23701,1,housewares,Housewares
23702,0,health_beauty,Health
23703,0,baby,Baby
23704,0,perfumery,Perfumery
23705,0,housewares,Housewares
23706,0,bed_bath_table,Bed
23707,0,bed_bath_table,Bed
23708,1,housewares,Housewares
23709,1,auto,Auto
23710,1,health_beauty,Health
23711,0,sports_leisure,Sports
23712,1,musical_instruments,Musical
23713,1,fashion_bags_accessories,Fashion
23714,1,furniture_decor,Furniture
23715,1,food_drink,Food
23716,0,garden_tools,Garden
23717,1,bed_bath_table,Bed
23718,1,fashion_bags_accessories,Fashion
23719,1,auto,Auto
23720,1,health_beauty,Health
23721,1,computers_accessories,Computers
23722,0,toys,Toys
23723,1,telephony,Telephony
23724,0,books_general_interest,Books
23725,1,furniture_decor,Furniture
23726,1,musical_instruments,Musical
23727,1,housewares,Housewares
23728,1,fashion_bags_accessories,Fashion
23729,0,bed_bath_table,Bed
23730,0,computers_accessories,Computers
23731,1,bed_bath_table,Bed
23732,1,bed_bath_table,Bed
23733,1,air_conditioning,Air_Conditioning
23734,0,auto,Auto
23735,0,electronics,Electronics
23736,1,perfumery,Perfumery
23737,1,garden_tools,Garden
23738,1,drinks,Drinks
23739,1,auto,Auto
23740,0,baby,Baby
23741,0,computers_accessories,Computers
23742,0,stationery,Stationery
23743,1,health_beauty,Health
23744,1,perfumery,Perfumery
23745,0,cool_stuff,Cool_Stuff
23746,0,electronics,Electronics
23747,1,sports_leisure,Sports
23748,1,stationery,Stationery
23749,0,auto,Auto
23750,1,health_beauty,Health
23751,1,stationery,Stationery
23752,1,baby,Baby
23753,1,furniture_decor,Furniture
23754,1,furniture_decor,Furniture
23755,1,stationery,Stationery
23756,1,baby,Baby
23757,1,sports_leisure,Sports
23758,0,sports_leisure,Sports
23759,0,health_beauty,Health
23760,1,sports_leisure,Sports
23761,1,housewares,Housewares
23762,1,pet_shop,Pet
23763,1,toys,Toys
23764,1,furniture_decor,Furniture
23765,1,computers_accessories,Computers
23766,0,housewares,Housewares
23767,1,bed_bath_table,Bed
23768,1,not found,Bed
23769,0,watches_gifts,Watches
23770,1,auto,Auto
23771,1,auto,Auto
23772,0,furniture_decor,Furniture
23773,0,toys,Toys
23774,1,housewares,Housewares
23775,1,bed_bath_table,Bed
23776,1,stationery,Stationery
23777,1,furniture_decor,Furniture
23778,1,pet_shop,Pet
23779,0,electronics,Electronics
23780,0,housewares,Housewares
23781,0,agro_industry_and_commerce,Agro
23782,0,baby,Baby
23783,0,furniture_decor,Furniture
23784,0,watches_gifts,Watches
23785,0,pet_shop,Pet
23786,0,consoles_games,Consoles
23787,0,health_beauty,Health
23788,1,fixed_telephony,Fixed_Telephony
23789,0,sports_leisure,Sports
23790,1,baby,Baby
23791,0,bed_bath_table,Bed
23792,0,telephony,Telephony
23793,0,auto,Auto
23794,0,watches_gifts,Watches
23795,1,home_construction,Home
23796,1,bed_bath_table,Bed
23797,1,cool_stuff,Cool_Stuff
23798,1,stationery,Stationery
23799,0,telephony,Telephony
23800,1,bed_bath_table,Bed
23801,1,stationery,Stationery
23802,1,furniture_decor,Furniture
23803,0,stationery,Stationery
23804,1,sports_leisure,Sports
23805,0,perfumery,Perfumery
23806,1,home_construction,Home
23807,1,bed_bath_table,Bed
23808,1,auto,Auto
23809,1,luggage_accessories,Luggage
23810,1,furniture_decor,Furniture
23811,0,construction_tools_lights,Construction
23812,1,auto,Auto
23813,1,christmas_supplies,Christmas
23814,1,sports_leisure,Sports
23815,1,bed_bath_table,Bed
23816,1,consoles_games,Consoles
23817,1,furniture_living_room,Furniture
23818,1,fashion_bags_accessories,Fashion
23819,1,computers_accessories,Computers
23820,1,construction_tools_safety,Construction
23821,1,garden_tools,Garden
23822,1,electronics,Electronics
23823,0,auto,Auto
23824,1,health_beauty,Health
23825,0,watches_gifts,Watches
23826,0,agro_industry_and_commerce,Agro
23827,0,sports_leisure,Sports
23828,1,telephony,Telephony
23829,0,computers,Computers
23830,1,fashion_bags_accessories,Fashion
23831,1,computers_accessories,Computers
23832,0,pet_shop,Pet
23833,1,garden_tools,Garden
23834,0,fashion_bags_accessories,Fashion
23835,1,industry_commerce_and_business,Industry
23836,0,watches_gifts,Watches
23837,1,sports_leisure,Sports
23838,0,auto,Auto
23839,0,fashion_bags_accessories,Fashion
23840,1,bed_bath_table,Bed
23841,1,sports_leisure,Sports
23842,1,cool_stuff,Cool_Stuff
23843,0,health_beauty,Health
23844,1,furniture_decor,Furniture
23845,1,pet_shop,Pet
23846,1,perfumery,Perfumery
23847,0,bed_bath_table,Bed
23848,0,stationery,Stationery
23849,1,fashion_bags_accessories,Fashion
23850,1,auto,Auto
23851,1,housewares,Housewares
23852,1,baby,Baby
23853,0,cool_stuff,Cool_Stuff
23854,1,home_appliances,Home
23855,1,pet_shop,Pet
23856,1,housewares,Housewares
23857,0,furniture_decor,Furniture
23858,0,fashion_underwear_beach,Fashion
23859,0,baby,Baby
23860,0,computers_accessories,Computers
23861,0,sports_leisure,Sports
23862,0,bed_bath_table,Bed
23863,0,health_beauty,Health
23864,1,signaling_and_security,Signaling
23865,0,home_construction,Home
23866,1,auto,Auto
23867,0,home_appliances_2,Home
23868,0,auto,Auto
23869,1,health_beauty,Health
23870,0,watches_gifts,Watches
23871,0,electronics,Electronics
23872,1,fashion_bags_accessories,Fashion
23873,0,baby,Baby
23874,1,bed_bath_table,Bed
23875,0,luggage_accessories,Luggage
23876,0,toys,Toys
23877,1,watches_gifts,Watches
23878,1,watches_gifts,Watches
23879,0,health_beauty,Health
23880,0,telephony,Telephony
23881,1,sports_leisure,Sports
23882,0,bed_bath_table,Bed
23883,0,garden_tools,Garden
23884,1,toys,Toys
23885,1,fixed_telephony,Fixed_Telephony
23886,0,perfumery,Perfumery
23887,1,watches_gifts,Watches
23888,0,bed_bath_table,Bed
23889,1,sports_leisure,Sports
23890,1,cool_stuff,Cool_Stuff
23891,1,health_beauty,Health
23892,1,bed_bath_table,Bed
23893,1,stationery,Stationery
23894,0,sports_leisure,Sports
23895,1,bed_bath_table,Bed
23896,1,auto,Auto
23897,1,drinks,Drinks
23898,0,bed_bath_table,Bed
23899,1,sports_leisure,Sports
23900,0,bed_bath_table,Bed
23901,1,fashion_shoes,Fashion
23902,0,toys,Toys
23903,0,auto,Auto
23904,1,housewares,Housewares
23905,1,pet_shop,Pet
23906,1,fashion_shoes,Fashion
23907,1,housewares,Housewares
23908,1,musical_instruments,Musical
23909,1,construction_tools_construction,Construction
23910,1,garden_tools,Garden
23911,0,telephony,Telephony
23912,0,home_construction,Home
23913,1,auto,Auto
23914,0,housewares,Housewares
23915,0,musical_instruments,Musical
23916,0,health_beauty,Health
23917,1,perfumery,Perfumery
23918,1,garden_tools,Garden
23919,0,agro_industry_and_commerce,Agro
23920,1,toys,Toys
23921,0,computers_accessories,Computers
23922,0,drinks,Drinks
23923,0,furniture_decor,Furniture
23924,1,health_beauty,Health
23925,0,toys,Toys
23926,0,toys,Toys
23927,1,sports_leisure,Sports
23928,0,office_furniture,Office
23929,1,fashion_bags_accessories,Fashion
23930,0,garden_tools,Garden
23931,1,musical_instruments,Musical
23932,0,watches_gifts,Watches
23933,0,electronics,Electronics
23934,0,bed_bath_table,Bed
23935,1,furniture_decor,Furniture
23936,0,auto,Auto
23937,1,not found,Bed
23938,0,auto,Auto
23939,0,sports_leisure,Sports
23940,1,computers_accessories,Computers
23941,0,health_beauty,Health
23942,0,watches_gifts,Watches
23943,0,sports_leisure,Sports
23944,0,furniture_decor,Furniture
23945,1,bed_bath_table,Bed
23946,0,food,Food
23947,0,bed_bath_table,Bed
23948,1,bed_bath_table,Bed
23949,1,sports_leisure,Sports
23950,0,small_appliances,Small_Appliances
23951,1,auto,Auto
23952,0,auto,Auto
23953,1,air_conditioning,Air_Conditioning
23954,0,computers_accessories,Computers
23955,1,watches_gifts,Watches
23956,1,watches_gifts,Watches
23957,0,cool_stuff,Cool_Stuff
23958,1,watches_gifts,Watches
23959,0,telephony,Telephony
23960,1,bed_bath_table,Bed
23961,0,not found,Bed
23962,1,signaling_and_security,Signaling
23963,1,furniture_living_room,Furniture
23964,0,fashion_bags_accessories,Fashion
23965,1,health_beauty,Health
23966,1,toys,Toys
23967,0,sports_leisure,Sports
23968,1,construction_tools_construction,Construction
23969,1,toys,Toys
23970,0,books_general_interest,Books
23971,0,telephony,Telephony
23972,0,perfumery,Perfumery
23973,1,health_beauty,Health
23974,1,watches_gifts,Watches
23975,0,toys,Toys
23976,0,fashio_female_clothing,Fashion
23977,1,furniture_decor,Furniture
23978,1,housewares,Housewares
23979,1,housewares,Housewares
23980,1,bed_bath_table,Bed
23981,0,computers_accessories,Computers
23982,1,housewares,Housewares
23983,0,agro_industry_and_commerce,Agro
23984,1,auto,Auto
23985,0,sports_leisure,Sports
23986,1,perfumery,Perfumery
23987,1,health_beauty,Health
23988,1,bed_bath_table,Bed
23989,1,cool_stuff,Cool_Stuff
23990,1,sports_leisure,Sports
23991,1,computers_accessories,Computers
23992,1,housewares,Housewares
23993,0,toys,Toys
23994,1,furniture_decor,Furniture
23995,0,consoles_games,Consoles
23996,0,home_confort,Home
23997,1,cool_stuff,Cool_Stuff
23998,0,health_beauty,Health
23999,1,furniture_decor,Furniture
24000,1,small_appliances,Small_Appliances
24001,0,garden_tools,Garden
24002,0,health_beauty,Health
24003,0,auto,Auto
24004,0,auto,Auto
24005,0,auto,Auto
24006,0,sports_leisure,Sports
24007,0,furniture_decor,Furniture
24008,1,auto,Auto
24009,1,bed_bath_table,Bed
24010,0,fashion_bags_accessories,Fashion
24011,0,bed_bath_table,Bed
24012,1,sports_leisure,Sports
24013,0,perfumery,Perfumery
24014,0,perfumery,Perfumery
24015,0,construction_tools_construction,Construction
24016,0,sports_leisure,Sports
24017,1,furniture_decor,Furniture
24018,1,pet_shop,Pet
24019,1,home_appliances,Home
24020,1,bed_bath_table,Bed
24021,0,auto,Auto
24022,0,telephony,Telephony
24023,0,electronics,Electronics
24024,0,computers_accessories,Computers
24025,1,sports_leisure,Sports
24026,1,baby,Baby
24027,0,furniture_bedroom,Furniture
24028,0,baby,Baby
24029,1,air_conditioning,Air_Conditioning
24030,1,health_beauty,Health
24031,1,party_supplies,Party
24032,1,health_beauty,Health
24033,0,baby,Baby
24034,1,fixed_telephony,Fixed_Telephony
24035,0,baby,Baby
24036,1,housewares,Housewares
24037,0,housewares,Housewares
24038,0,stationery,Stationery
24039,1,housewares,Housewares
24040,1,telephony,Telephony
24041,1,telephony,Telephony
24042,0,baby,Baby
24043,1,consoles_games,Consoles
24044,0,stationery,Stationery
24045,0,signaling_and_security,Signaling
24046,1,furniture_living_room,Furniture
24047,0,fashion_bags_accessories,Fashion
24048,1,housewares,Housewares
24049,1,housewares,Housewares
24050,0,watches_gifts,Watches
24051,1,perfumery,Perfumery
24052,1,garden_tools,Garden
24053,1,bed_bath_table,Bed
24054,1,arts_and_craftmanship,Arts
24055,0,furniture_decor,Furniture
24056,1,bed_bath_table,Bed
24057,1,computers_accessories,Computers
24058,1,watches_gifts,Watches
24059,0,bed_bath_table,Bed
24060,0,office_furniture,Office
24061,0,pet_shop,Pet
24062,1,cool_stuff,Cool_Stuff
24063,0,bed_bath_table,Bed
24064,1,small_appliances,Small_Appliances
24065,1,auto,Auto
24066,0,telephony,Telephony
24067,0,bed_bath_table,Bed
24068,0,computers_accessories,Computers
24069,1,telephony,Telephony
24070,0,bed_bath_table,Bed
24071,1,furniture_decor,Furniture
24072,1,health_beauty,Health
24073,0,office_furniture,Office
24074,0,housewares,Housewares
24075,0,furniture_bedroom,Furniture
24076,1,health_beauty,Health
24077,0,watches_gifts,Watches
24078,1,watches_gifts,Watches
24079,1,furniture_decor,Furniture
24080,1,construction_tools_construction,Construction
24081,0,perfumery,Perfumery
24082,0,pet_shop,Pet
24083,0,sports_leisure,Sports
24084,0,home_appliances,Home
24085,1,housewares,Housewares
24086,1,computers_accessories,Computers
24087,1,baby,Baby
24088,1,telephony,Telephony
24089,1,food,Food
24090,1,sports_leisure,Sports
24091,1,baby,Baby
24092,0,construction_tools_construction,Construction
24093,1,computers_accessories,Computers
24094,1,health_beauty,Health
24095,0,furniture_decor,Furniture
24096,1,home_construction,Home
24097,1,home_appliances,Home
24098,0,sports_leisure,Sports
24099,0,sports_leisure,Sports
24100,0,sports_leisure,Sports
24101,0,cine_photo,Cine_Photo
24102,0,computers_accessories,Computers
24103,0,cool_stuff,Cool_Stuff
24104,0,telephony,Telephony
24105,0,costruction_tools_garden,Costruction
24106,0,bed_bath_table,Bed
24107,0,furniture_decor,Furniture
24108,0,cool_stuff,Cool_Stuff
24109,1,bed_bath_table,Bed
24110,0,bed_bath_table,Bed
24111,1,auto,Auto
24112,1,cool_stuff,Cool_Stuff
24113,1,health_beauty,Health
24114,1,sports_leisure,Sports
24115,0,home_confort,Home
24116,0,bed_bath_table,Bed
24117,1,baby,Baby
24118,1,baby,Baby
24119,1,computers_accessories,Computers
24120,0,perfumery,Perfumery
24121,0,watches_gifts,Watches
24122,0,auto,Auto
24123,0,home_construction,Home
24124,0,watches_gifts,Watches
24125,1,bed_bath_table,Bed
24126,1,sports_leisure,Sports
24127,1,housewares,Housewares
24128,0,computers_accessories,Computers
24129,0,bed_bath_table,Bed
24130,1,office_furniture,Office
24131,0,musical_instruments,Musical
24132,0,sports_leisure,Sports
24133,0,garden_tools,Garden
24134,0,furniture_decor,Furniture
24135,0,health_beauty,Health
24136,0,watches_gifts,Watches
24137,1,auto,Auto
24138,1,bed_bath_table,Bed
24139,1,sports_leisure,Sports
24140,0,sports_leisure,Sports
24141,1,health_beauty,Health
24142,1,toys,Toys
24143,0,auto,Auto
24144,1,fashion_bags_accessories,Fashion
24145,1,small_appliances,Small_Appliances
24146,1,signaling_and_security,Signaling
24147,0,luggage_accessories,Luggage
24148,1,baby,Baby
24149,0,fashion_bags_accessories,Fashion
24150,0,fashion_bags_accessories,Fashion
24151,1,garden_tools,Garden
24152,1,electronics,Electronics
24153,1,arts_and_craftmanship,Arts
24154,0,health_beauty,Health
24155,0,fashion_bags_accessories,Fashion
24156,0,musical_instruments,Musical
24157,0,sports_leisure,Sports
24158,1,pet_shop,Pet
24159,0,perfumery,Perfumery
24160,0,auto,Auto
24161,1,stationery,Stationery
24162,0,home_appliances,Home
24163,1,housewares,Housewares
24164,1,construction_tools_construction,Construction
24165,0,health_beauty,Health
24166,1,pet_shop,Pet
24167,1,cool_stuff,Cool_Stuff
24168,0,toys,Toys
24169,1,furniture_decor,Furniture
24170,1,sports_leisure,Sports
24171,1,consoles_games,Consoles
24172,1,sports_leisure,Sports
24173,0,furniture_decor,Furniture
24174,0,construction_tools_safety,Construction
24175,0,bed_bath_table,Bed
24176,1,health_beauty,Health
24177,0,auto,Auto
24178,0,computers_accessories,Computers
24179,0,perfumery,Perfumery
24180,1,housewares,Housewares
24181,0,auto,Auto
24182,0,sports_leisure,Sports
24183,0,furniture_living_room,Furniture
24184,1,not found,Bed
24185,1,bed_bath_table,Bed
24186,1,baby,Baby
24187,0,sports_leisure,Sports
24188,0,garden_tools,Garden
24189,1,food_drink,Food
24190,1,computers_accessories,Computers
24191,1,garden_tools,Garden
24192,1,computers_accessories,Computers
24193,1,cool_stuff,Cool_Stuff
24194,0,not found,Bed
24195,1,bed_bath_table,Bed
24196,1,consoles_games,Consoles
24197,0,small_appliances,Small_Appliances
24198,1,sports_leisure,Sports
24199,0,toys,Toys
24200,1,computers_accessories,Computers
24201,0,costruction_tools_garden,Costruction
24202,1,bed_bath_table,Bed
24203,0,sports_leisure,Sports
24204,0,sports_leisure,Sports
24205,1,electronics,Electronics
24206,1,fashion_bags_accessories,Fashion
24207,1,signaling_and_security,Signaling
24208,1,sports_leisure,Sports
24209,1,housewares,Housewares
24210,1,telephony,Telephony
24211,0,cool_stuff,Cool_Stuff
24212,1,housewares,Housewares
24213,0,furniture_decor,Furniture
24214,0,pet_shop,Pet
24215,0,sports_leisure,Sports
24216,0,computers_accessories,Computers
24217,0,furniture_decor,Furniture
24218,1,health_beauty,Health
24219,1,musical_instruments,Musical
24220,1,electronics,Electronics
24221,1,bed_bath_table,Bed
24222,0,drinks,Drinks
24223,0,sports_leisure,Sports
24224,0,office_furniture,Office
24225,1,auto,Auto
24226,1,telephony,Telephony
24227,1,furniture_decor,Furniture
24228,1,construction_tools_construction,Construction
24229,1,auto,Auto
24230,0,housewares,Housewares
24231,0,sports_leisure,Sports
24232,0,home_confort,Home
24233,1,sports_leisure,Sports
24234,0,furniture_decor,Furniture
24235,0,computers_accessories,Computers
24236,1,home_appliances,Home
24237,0,housewares,Housewares
24238,0,housewares,Housewares
24239,1,home_appliances,Home
24240,1,sports_leisure,Sports
24241,0,health_beauty,Health
24242,1,christmas_supplies,Christmas
24243,1,luggage_accessories,Luggage
24244,1,bed_bath_table,Bed
24245,0,toys,Toys
24246,0,fashion_sport,Fashion
24247,1,auto,Auto
24248,1,auto,Auto
24249,0,computers_accessories,Computers
24250,1,telephony,Telephony
24251,0,furniture_decor,Furniture
24252,0,housewares,Housewares
24253,1,furniture_decor,Furniture
24254,0,toys,Toys
24255,0,sports_leisure,Sports
24256,0,cool_stuff,Cool_Stuff
24257,1,auto,Auto
24258,0,health_beauty,Health
24259,0,toys,Toys
24260,0,home_appliances,Home
24261,0,computers_accessories,Computers
24262,1,furniture_decor,Furniture
24263,0,auto,Auto
24264,0,computers_accessories,Computers
24265,0,telephony,Telephony
24266,0,stationery,Stationery
24267,1,bed_bath_table,Bed
24268,1,housewares,Housewares
24269,0,sports_leisure,Sports
24270,0,computers_accessories,Computers
24271,0,housewares,Housewares
24272,0,perfumery,Perfumery
24273,0,baby,Baby
24274,0,telephony,Telephony
24275,1,health_beauty,Health
24276,0,electronics,Electronics
24277,0,auto,Auto
24278,1,computers_accessories,Computers
24279,0,furniture_decor,Furniture
24280,1,bed_bath_table,Bed
24281,1,fashion_shoes,Fashion
24282,0,furniture_decor,Furniture
24283,1,sports_leisure,Sports
24284,1,housewares,Housewares
24285,0,furniture_decor,Furniture
24286,0,housewares,Housewares
24287,1,home_construction,Home
24288,0,watches_gifts,Watches
24289,0,bed_bath_table,Bed
24290,1,baby,Baby
24291,1,health_beauty,Health
24292,0,consoles_games,Consoles
24293,1,housewares,Housewares
24294,1,furniture_decor,Furniture
24295,0,fashion_shoes,Fashion
24296,1,furniture_decor,Furniture
24297,1,auto,Auto
24298,1,sports_leisure,Sports
24299,1,telephony,Telephony
24300,1,bed_bath_table,Bed
24301,1,housewares,Housewares
24302,1,auto,Auto
24303,1,electronics,Electronics
24304,0,health_beauty,Health
24305,1,watches_gifts,Watches
24306,0,furniture_decor,Furniture
24307,0,bed_bath_table,Bed
24308,1,furniture_decor,Furniture
24309,0,housewares,Housewares
24310,1,furniture_living_room,Furniture
24311,0,furniture_decor,Furniture
24312,1,stationery,Stationery
24313,1,baby,Baby
24314,1,home_appliances_2,Home
24315,1,auto,Auto
24316,1,auto,Auto
24317,0,sports_leisure,Sports
24318,1,computers_accessories,Computers
24319,1,baby,Baby
24320,1,health_beauty,Health
24321,0,fashion_shoes,Fashion
24322,1,furniture_decor,Furniture
24323,1,sports_leisure,Sports
24324,1,health_beauty,Health
24325,0,consoles_games,Consoles
24326,1,telephony,Telephony
24327,1,furniture_decor,Furniture
24328,1,stationery,Stationery
24329,1,books_technical,Books
24330,0,perfumery,Perfumery
24331,0,telephony,Telephony
24332,1,air_conditioning,Air_Conditioning
24333,0,pet_shop,Pet
24334,0,furniture_decor,Furniture
24335,0,small_appliances_home_oven_and_coffee,Small_Appliances_Home_Oven_And_Coffee
24336,0,not found,Bed
24337,1,housewares,Housewares
24338,1,auto,Auto
24339,0,auto,Auto
24340,1,health_beauty,Health
24341,0,home_construction,Home
24342,1,sports_leisure,Sports
24343,0,books_technical,Books
24344,0,sports_leisure,Sports
24345,0,construction_tools_safety,Construction
24346,0,perfumery,Perfumery
24347,1,sports_leisure,Sports
24348,1,health_beauty,Health
24349,0,sports_leisure,Sports
24350,0,housewares,Housewares
24351,0,books_technical,Books
24352,0,bed_bath_table,Bed
24353,1,housewares,Housewares
24354,0,health_beauty,Health
24355,1,furniture_decor,Furniture
24356,1,auto,Auto
24357,1,health_beauty,Health
24358,0,fashion_shoes,Fashion
24359,0,bed_bath_table,Bed
24360,1,telephony,Telephony
24361,1,bed_bath_table,Bed
24362,0,not found,Bed
24363,0,health_beauty,Health
24364,1,luggage_accessories,Luggage
24365,1,home_appliances,Home
24366,1,computers_accessories,Computers
24367,0,furniture_decor,Furniture
24368,1,dvds_blu_ray,Dvds
24369,0,watches_gifts,Watches
24370,0,market_place,Market_Place
24371,0,housewares,Housewares
24372,0,toys,Toys
24373,0,fashion_underwear_beach,Fashion
24374,0,toys,Toys
24375,0,housewares,Housewares
24376,0,construction_tools_construction,Construction
24377,0,toys,Toys
24378,0,housewares,Housewares
24379,0,furniture_decor,Furniture
24380,0,housewares,Housewares
24381,1,health_beauty,Health
24382,0,health_beauty,Health
24383,1,toys,Toys
24384,0,sports_leisure,Sports
24385,0,party_supplies,Party
24386,1,perfumery,Perfumery
24387,1,pet_shop,Pet
24388,1,sports_leisure,Sports
24389,1,costruction_tools_garden,Costruction
24390,0,furniture_decor,Furniture
24391,1,toys,Toys
24392,1,housewares,Housewares
24393,0,telephony,Telephony
24394,1,garden_tools,Garden
24395,1,telephony,Telephony
24396,1,perfumery,Perfumery
24397,1,sports_leisure,Sports
24398,1,stationery,Stationery
24399,1,watches_gifts,Watches
24400,1,bed_bath_table,Bed
24401,1,electronics,Electronics
24402,1,bed_bath_table,Bed
24403,1,construction_tools_lights,Construction
24404,0,furniture_decor,Furniture
24405,0,office_furniture,Office
24406,1,computers_accessories,Computers
24407,1,watches_gifts,Watches
24408,1,sports_leisure,Sports
24409,1,sports_leisure,Sports
24410,0,furniture_decor,Furniture
24411,0,toys,Toys
24412,1,health_beauty,Health
24413,0,bed_bath_table,Bed
24414,1,perfumery,Perfumery
24415,1,stationery,Stationery
24416,0,bed_bath_table,Bed
24417,0,fashion_bags_accessories,Fashion
24418,0,cool_stuff,Cool_Stuff
24419,0,auto,Auto
24420,0,health_beauty,Health
24421,0,fashion_underwear_beach,Fashion
24422,1,sports_leisure,Sports
24423,1,electronics,Electronics
24424,1,watches_gifts,Watches
24425,1,housewares,Housewares
24426,1,christmas_supplies,Christmas
24427,1,watches_gifts,Watches
24428,0,telephony,Telephony
24429,1,toys,Toys
24430,0,bed_bath_table,Bed
24431,1,health_beauty,Health
24432,0,fashion_bags_accessories,Fashion
24433,0,computers_accessories,Computers
24434,0,garden_tools,Garden
24435,1,garden_tools,Garden
24436,0,health_beauty,Health
24437,0,sports_leisure,Sports
24438,1,auto,Auto
24439,0,bed_bath_table,Bed
24440,1,garden_tools,Garden
